cod_ocorrencia;ano;mes_ano;munic;mcirc;regiao;roubo_comercio
28734;2020;2020m11;Nova Iguaçu;3303500;Baixada Fluminense;5
28735;2020;2020m11;Duque de Caxias;3301702;Baixada Fluminense;13
28736;2020;2020m11;Duque de Caxias;3301702;Baixada Fluminense;3
28737;2020;2020m11;Duque de Caxias;3301702;Baixada Fluminense;0
28738;2020;2020m11;Duque de Caxias;3301702;Baixada Fluminense;3
28739;2020;2020m11;Japeri;3302270;Baixada Fluminense;2
28740;2020;2020m11;São João de Meriti;3305109;Baixada Fluminense;9
28741;2020;2020m11;Magé;3302502;Baixada Fluminense;2
28742;2020;2020m11;Magé;3302502;Baixada Fluminense;1
28743;2020;2020m11;Guapimirim;3301850;Baixada Fluminense;0
28744;2020;2020m11;Tanguá;3305752;Interior;0
28745;2020;2020m11;Itaboraí;3301900;Interior;2
28746;2020;2020m11;São Gonçalo;3304904;Grande Niterói;2
28747;2020;2020m11;São Gonçalo;3304904;Grande Niterói;7
28748;2020;2020m11;São Gonçalo;3304904;Grande Niterói;2
28749;2020;2020m11;São Gonçalo;3304904;Grande Niterói;4
28750;2020;2020m11;Niterói;3303302;Grande Niterói;6
28751;2020;2020m11;Niterói;3303302;Grande Niterói;0
28752;2020;2020m11;Niterói;3303302;Grande Niterói;13
28753;2020;2020m11;Niterói;3303302;Grande Niterói;0
28754;2020;2020m11;Niterói;3303302;Grande Niterói;1
28755;2020;2020m11;Maricá;3302700;Grande Niterói;3
28756;2020;2020m11;Barra do Pirai;3300308;Interior;0
28757;2020;2020m11;Resende;3304201;Interior;2
28758;2020;2020m11;Barra Mansa;3300407;Interior;1
28759;2020;2020m11;Valença;3306107;Interior;0
28760;2020;2020m11;Rio das Flores;3304508;Interior;0
28761;2020;2020m11;Volta Redonda;3306305;Interior;4
28762;2020;2020m11;Piraí;3304003;Interior;0
28763;2020;2020m11;Vassouras;3306206;Interior;0
28764;2020;2020m11;"Miguel Pereira;Paty dos Alferes";9999999;Interior;0
28765;2020;2020m11;Mendes;3302809;Interior;0
28766;2020;2020m11;Engenheiro Paulo de Frontin;3301801;Interior;0
28767;2020;2020m11;Itatiaia;3302254;Interior;0
28768;2020;2020m11;"Porto Real;Quatis";9999992;Interior;1
28769;2020;2020m11;Pinheiral;3303955;Interior;0
28770;2020;2020m11;São José do Vale do Rio Preto;3305158;Interior;0
28771;2020;2020m11;Petrópolis;3303906;Interior;3
28772;2020;2020m11;Petrópolis;3303906;Interior;0
28773;2020;2020m11;Paraíba do Sul;3303708;Interior;0
28774;2020;2020m11;"Comendador Levy Gasparian;Areal;Três Rios";9999991;Interior;0
28775;2020;2020m11;Sapucaia;3305406;Interior;1
28776;2020;2020m11;Teresópolis;3305802;Interior;0
28777;2020;2020m11;Sumidouro;3305703;Interior;0
28778;2020;2020m11;Carmo;3301207;Interior;0
28779;2020;2020m11;Araruama;3300209;Interior;3
28780;2020;2020m11;Rio Bonito;3304300;Interior;1
28781;2020;2020m11;Silva Jardim;3305604;Interior;0
28782;2020;2020m11;Casimiro de Abreu;3301306;Interior;0
28783;2020;2020m11;Conceição de Macabú;3301405;Interior;0
28784;2020;2020m11;Macaé;3302403;Interior;3
28785;2020;2020m11;Saquarema;3305505;Interior;3
28786;2020;2020m11;São Pedro da Aldeia;3305208;Interior;0
28787;2020;2020m11;Cabo Frio;3300704;Interior;1
28788;2020;2020m11;Armação dos Búzios;3300233;Interior;1
28789;2020;2020m11;Rio das Ostras;3304524;Interior;2
28790;2020;2020m11;Iguaba Grande;3301876;Interior;1
28791;2020;2020m11;"Quissamã;Carapebus";9999994;Interior;0
28792;2020;2020m11;Arraial do Cabo;3300258;Interior;1
28793;2020;2020m11;Campos dos Goytacazes;3301009;Interior;2
28794;2020;2020m11;Itaocara;3302106;Interior;0
28795;2020;2020m11;"Santo Antônio de Pádua;Aperibé";9999993;Interior;0
28796;2020;2020m11;Miracema;3303005;Interior;1
28797;2020;2020m11;Laje do Muriaé;3302304;Interior;0
28798;2020;2020m11;Porciúncula;3304102;Interior;0
28799;2020;2020m11;"Natividade;Varre-Sai";9999997;Interior;0
28800;2020;2020m11;São Fidélis;3304805;Interior;0
28801;2020;2020m11;Cambuci;3300902;Interior;0
28802;2020;2020m11;"Itaperuna;São José de Ubá";9999996;Interior;1
28803;2020;2020m11;Bom Jesus de Itabapoana;3300605;Interior;0
28804;2020;2020m11;São João da Barra;3305000;Interior;0
28805;2020;2020m11;Campos dos Goytacazes;3301009;Interior;0
28806;2020;2020m11;São Francisco de Itabapoana;3304755;Interior;0
28807;2020;2020m11;"Cardoso Moreira;Italva";9999995;Interior;0
28808;2020;2020m11;Nova Friburgo;3303401;Interior;2
28809;2020;2020m11;Duas Barras;3301603;Interior;0
28810;2020;2020m11;Cantagalo;3301108;Interior;0
28811;2020;2020m11;"Cordeiro;Macuco";9999998;Interior;0
28812;2020;2020m11;São Sebastião do Alto;3305307;Interior;0
28813;2020;2020m11;Santa Maria Madalena;3304607;Interior;0
28814;2020;2020m11;Trajano de Morais;3305901;Interior;0
28815;2020;2020m11;Bom Jardim;3300506;Interior;0
28816;2020;2020m11;Cachoeiras de Macacu;3300803;Interior;0
28817;2020;2020m11;Mangaratiba;3302601;Interior;0
28818;2020;2020m11;Angra dos Reis;3300100;Interior;1
28819;2020;2020m11;Paraty;3303807;Interior;0
28820;2020;2020m11;Rio Claro;3304409;Interior;0
28821;2020;2020m12;Rio de Janeiro;3304557;Capital;2
28822;2020;2020m12;Rio de Janeiro;3304557;Capital;0
28823;2020;2020m12;Rio de Janeiro;3304557;Capital;6
28824;2020;2020m12;Rio de Janeiro;3304557;Capital;7
28825;2020;2020m12;Rio de Janeiro;3304557;Capital;0
28826;2020;2020m12;Rio de Janeiro;3304557;Capital;3
28827;2020;2020m12;Rio de Janeiro;3304557;Capital;7
28828;2020;2020m12;Rio de Janeiro;3304557;Capital;0
28829;2020;2020m12;Rio de Janeiro;3304557;Capital;5
28830;2020;2020m12;Rio de Janeiro;3304557;Capital;3
28831;2020;2020m12;Rio de Janeiro;3304557;Capital;1
28832;2020;2020m12;Rio de Janeiro;3304557;Capital;1
28833;2020;2020m12;Rio de Janeiro;3304557;Capital;5
28834;2020;2020m12;Rio de Janeiro;3304557;Capital;1
28835;2020;2020m12;Rio de Janeiro;3304557;Capital;4
28836;2020;2020m12;Rio de Janeiro;3304557;Capital;5
28837;2020;2020m12;Rio de Janeiro;3304557;Capital;6
28838;2020;2020m12;Rio de Janeiro;3304557;Capital;4
28839;2020;2020m12;Rio de Janeiro;3304557;Capital;2
28840;2020;2020m12;Rio de Janeiro;3304557;Capital;2
28841;2020;2020m12;Rio de Janeiro;3304557;Capital;3
28842;2020;2020m12;Rio de Janeiro;3304557;Capital;3
28843;2020;2020m12;Rio de Janeiro;3304557;Capital;3
28844;2020;2020m12;Rio de Janeiro;3304557;Capital;2
28845;2020;2020m12;Rio de Janeiro;3304557;Capital;2
28846;2020;2020m12;Rio de Janeiro;3304557;Capital;10
28847;2020;2020m12;Rio de Janeiro;3304557;Capital;4
28848;2020;2020m12;Rio de Janeiro;3304557;Capital;3
28849;2020;2020m12;Rio de Janeiro;3304557;Capital;14
28850;2020;2020m12;Rio de Janeiro;3304557;Capital;9
28851;2020;2020m12;Rio de Janeiro;3304557;Capital;6
28852;2020;2020m12;Rio de Janeiro;3304557;Capital;13
28853;2020;2020m12;Rio de Janeiro;3304557;Capital;3
28854;2020;2020m12;Rio de Janeiro;3304557;Capital;3
28855;2020;2020m12;Rio de Janeiro;3304557;Capital;3
28856;2020;2020m12;Rio de Janeiro;3304557;Capital;4
28857;2020;2020m12;Rio de Janeiro;3304557;Capital;2
28858;2020;2020m12;Rio de Janeiro;3304557;Capital;0
28859;2020;2020m12;Rio de Janeiro;3304557;Capital;4
28860;2020;2020m12;Rio de Janeiro;3304557;Capital;3
28861;2020;2020m12;Rio de Janeiro;3304557;Capital;2
28862;2020;2020m12;Seropédica;3305554;Baixada Fluminense;1
28863;2020;2020m12;Itaguaí;3302007;Baixada Fluminense;0
28864;2020;2020m12;Paracambi;3303609;Baixada Fluminense;0
28865;2020;2020m12;Nova Iguaçu;3303500;Baixada Fluminense;3
28866;2020;2020m12;Mesquita;3302858;Baixada Fluminense;2
28867;2020;2020m12;Belford Roxo;3300456;Baixada Fluminense;2
28868;2020;2020m12;Queimados;3304144;Baixada Fluminense;3
28869;2020;2020m12;Nova Iguaçu;3303500;Baixada Fluminense;5
28870;2020;2020m12;Nilópolis;3303203;Baixada Fluminense;2
28871;2020;2020m12;Nova Iguaçu;3303500;Baixada Fluminense;4
28872;2020;2020m12;Duque de Caxias;3301702;Baixada Fluminense;12
28873;2020;2020m12;Duque de Caxias;3301702;Baixada Fluminense;7
28874;2020;2020m12;Duque de Caxias;3301702;Baixada Fluminense;0
28875;2020;2020m12;Duque de Caxias;3301702;Baixada Fluminense;5
28876;2020;2020m12;Japeri;3302270;Baixada Fluminense;1
28877;2020;2020m12;São João de Meriti;3305109;Baixada Fluminense;11
28878;2020;2020m12;Magé;3302502;Baixada Fluminense;1
28879;2020;2020m12;Magé;3302502;Baixada Fluminense;0
28880;2020;2020m12;Guapimirim;3301850;Baixada Fluminense;0
28881;2020;2020m12;Tanguá;3305752;Interior;0
28882;2020;2020m12;Itaboraí;3301900;Interior;6
28883;2020;2020m12;São Gonçalo;3304904;Grande Niterói;2
28884;2020;2020m12;São Gonçalo;3304904;Grande Niterói;4
28885;2020;2020m12;São Gonçalo;3304904;Grande Niterói;1
28886;2020;2020m12;São Gonçalo;3304904;Grande Niterói;3
28887;2020;2020m12;Niterói;3303302;Grande Niterói;4
28888;2020;2020m12;Niterói;3303302;Grande Niterói;0
28889;2020;2020m12;Niterói;3303302;Grande Niterói;2
28890;2020;2020m12;Niterói;3303302;Grande Niterói;4
28891;2020;2020m12;Niterói;3303302;Grande Niterói;5
28892;2020;2020m12;Maricá;3302700;Grande Niterói;5
28893;2020;2020m12;Barra do Pirai;3300308;Interior;2
28894;2020;2020m12;Resende;3304201;Interior;5
28895;2020;2020m12;Barra Mansa;3300407;Interior;5
28896;2020;2020m12;Valença;3306107;Interior;0
28897;2020;2020m12;Rio das Flores;3304508;Interior;0
28898;2020;2020m12;Volta Redonda;3306305;Interior;1
28899;2020;2020m12;Piraí;3304003;Interior;0
28900;2020;2020m12;Vassouras;3306206;Interior;1
28901;2020;2020m12;"Miguel Pereira;Paty dos Alferes";9999999;Interior;0
28902;2020;2020m12;Mendes;3302809;Interior;1
28903;2020;2020m12;Engenheiro Paulo de Frontin;3301801;Interior;0
28904;2020;2020m12;Itatiaia;3302254;Interior;1
28905;2020;2020m12;"Porto Real;Quatis";9999992;Interior;0
28906;2020;2020m12;Pinheiral;3303955;Interior;0
28907;2020;2020m12;São José do Vale do Rio Preto;3305158;Interior;0
28908;2020;2020m12;Petrópolis;3303906;Interior;0
28909;2020;2020m12;Petrópolis;3303906;Interior;0
28910;2020;2020m12;Paraíba do Sul;3303708;Interior;0
28911;2020;2020m12;"Comendador Levy Gasparian;Areal;Três Rios";9999991;Interior;3
28912;2020;2020m12;Sapucaia;3305406;Interior;0
28913;2020;2020m12;Teresópolis;3305802;Interior;1
28914;2020;2020m12;Sumidouro;3305703;Interior;0
28915;2020;2020m12;Carmo;3301207;Interior;0
28916;2020;2020m12;Araruama;3300209;Interior;7
28917;2020;2020m12;Rio Bonito;3304300;Interior;1
28918;2020;2020m12;Silva Jardim;3305604;Interior;0
28919;2020;2020m12;Casimiro de Abreu;3301306;Interior;0
28920;2020;2020m12;Conceição de Macabú;3301405;Interior;0
28921;2020;2020m12;Macaé;3302403;Interior;4
28922;2020;2020m12;Saquarema;3305505;Interior;2
28923;2020;2020m12;São Pedro da Aldeia;3305208;Interior;0
28924;2020;2020m12;Cabo Frio;3300704;Interior;8
28925;2020;2020m12;Armação dos Búzios;3300233;Interior;1
28926;2020;2020m12;Rio das Ostras;3304524;Interior;8
28927;2020;2020m12;Iguaba Grande;3301876;Interior;0
28928;2020;2020m12;"Quissamã;Carapebus";9999994;Interior;0
28929;2020;2020m12;Arraial do Cabo;3300258;Interior;2
28930;2020;2020m12;Campos dos Goytacazes;3301009;Interior;7
28931;2020;2020m12;Itaocara;3302106;Interior;1
28932;2020;2020m12;"Santo Antônio de Pádua;Aperibé";9999993;Interior;1
28933;2020;2020m12;Miracema;3303005;Interior;0
28934;2020;2020m12;Laje do Muriaé;3302304;Interior;0
28935;2020;2020m12;Porciúncula;3304102;Interior;0
28936;2020;2020m12;"Natividade;Varre-Sai";9999997;Interior;0
28937;2020;2020m12;São Fidélis;3304805;Interior;0
28938;2020;2020m12;Cambuci;3300902;Interior;0
28939;2020;2020m12;"Itaperuna;São José de Ubá";9999996;Interior;0
28940;2020;2020m12;Bom Jesus de Itabapoana;3300605;Interior;0
28941;2020;2020m12;São João da Barra;3305000;Interior;2
28942;2020;2020m12;Campos dos Goytacazes;3301009;Interior;2
28943;2020;2020m12;São Francisco de Itabapoana;3304755;Interior;0
28944;2020;2020m12;"Cardoso Moreira;Italva";9999995;Interior;0
28945;2020;2020m12;Nova Friburgo;3303401;Interior;0
28946;2020;2020m12;Duas Barras;3301603;Interior;0
28947;2020;2020m12;Cantagalo;3301108;Interior;0
28948;2020;2020m12;"Cordeiro;Macuco";9999998;Interior;1
28949;2020;2020m12;São Sebastião do Alto;3305307;Interior;0
28950;2020;2020m12;Santa Maria Madalena;3304607;Interior;0
28951;2020;2020m12;Trajano de Morais;3305901;Interior;0
28952;2020;2020m12;Bom Jardim;3300506;Interior;1
28953;2020;2020m12;Cachoeiras de Macacu;3300803;Interior;0
28954;2020;2020m12;Mangaratiba;3302601;Interior;0
28955;2020;2020m12;Angra dos Reis;3300100;Interior;0
28956;2020;2020m12;Paraty;3303807;Interior;1
28957;2020;2020m12;Rio Claro;3304409;Interior;0
28958;2021;2021m01;Rio de Janeiro;3304557;Capital;1
28959;2021;2021m01;Rio de Janeiro;3304557;Capital;0
28960;2021;2021m01;Rio de Janeiro;3304557;Capital;4
28961;2021;2021m01;Rio de Janeiro;3304557;Capital;1
28962;2021;2021m01;Rio de Janeiro;3304557;Capital;1
28963;2021;2021m01;Rio de Janeiro;3304557;Capital;3
28964;2021;2021m01;Rio de Janeiro;3304557;Capital;3
28965;2021;2021m01;Rio de Janeiro;3304557;Capital;0
28966;2021;2021m01;Rio de Janeiro;3304557;Capital;3
28967;2021;2021m01;Rio de Janeiro;3304557;Capital;2
28968;2021;2021m01;Rio de Janeiro;3304557;Capital;5
28969;2021;2021m01;Rio de Janeiro;3304557;Capital;1
28970;2021;2021m01;Rio de Janeiro;3304557;Capital;4
28971;2021;2021m01;Rio de Janeiro;3304557;Capital;2
28972;2021;2021m01;Rio de Janeiro;3304557;Capital;3
28973;2021;2021m01;Rio de Janeiro;3304557;Capital;2
28974;2021;2021m01;Rio de Janeiro;3304557;Capital;3
28975;2021;2021m01;Rio de Janeiro;3304557;Capital;9
28976;2021;2021m01;Rio de Janeiro;3304557;Capital;6
28977;2021;2021m01;Rio de Janeiro;3304557;Capital;4
28978;2021;2021m01;Rio de Janeiro;3304557;Capital;4
28979;2021;2021m01;Rio de Janeiro;3304557;Capital;1
28980;2021;2021m01;Rio de Janeiro;3304557;Capital;6
28981;2021;2021m01;Rio de Janeiro;3304557;Capital;2
28982;2021;2021m01;Rio de Janeiro;3304557;Capital;6
28983;2021;2021m01;Rio de Janeiro;3304557;Capital;8
28984;2021;2021m01;Rio de Janeiro;3304557;Capital;2
28985;2021;2021m01;Rio de Janeiro;3304557;Capital;3
28986;2021;2021m01;Rio de Janeiro;3304557;Capital;13
28987;2021;2021m01;Rio de Janeiro;3304557;Capital;9
28988;2021;2021m01;Rio de Janeiro;3304557;Capital;10
28989;2021;2021m01;Rio de Janeiro;3304557;Capital;9
28990;2021;2021m01;Rio de Janeiro;3304557;Capital;2
28991;2021;2021m01;Rio de Janeiro;3304557;Capital;2
28992;2021;2021m01;Rio de Janeiro;3304557;Capital;4
28993;2021;2021m01;Rio de Janeiro;3304557;Capital;2
28994;2021;2021m01;Rio de Janeiro;3304557;Capital;1
28995;2021;2021m01;Rio de Janeiro;3304557;Capital;4
28996;2021;2021m01;Rio de Janeiro;3304557;Capital;7
28997;2021;2021m01;Rio de Janeiro;3304557;Capital;1
28998;2021;2021m01;Rio de Janeiro;3304557;Capital;2
28999;2021;2021m01;Seropédica;3305554;Baixada Fluminense;1
29000;2021;2021m01;Itaguaí;3302007;Baixada Fluminense;4
29001;2021;2021m01;Paracambi;3303609;Baixada Fluminense;1
29002;2021;2021m01;Nova Iguaçu;3303500;Baixada Fluminense;4
29003;2021;2021m01;Mesquita;3302858;Baixada Fluminense;4
29004;2021;2021m01;Belford Roxo;3300456;Baixada Fluminense;3
29005;2021;2021m01;Queimados;3304144;Baixada Fluminense;1
29006;2021;2021m01;Nova Iguaçu;3303500;Baixada Fluminense;5
29007;2021;2021m01;Nilópolis;3303203;Baixada Fluminense;3
29008;2021;2021m01;Nova Iguaçu;3303500;Baixada Fluminense;6
29009;2021;2021m01;Duque de Caxias;3301702;Baixada Fluminense;6
29010;2021;2021m01;Duque de Caxias;3301702;Baixada Fluminense;4
29011;2021;2021m01;Duque de Caxias;3301702;Baixada Fluminense;1
29012;2021;2021m01;Duque de Caxias;3301702;Baixada Fluminense;3
29013;2021;2021m01;Japeri;3302270;Baixada Fluminense;1
29014;2021;2021m01;São João de Meriti;3305109;Baixada Fluminense;9
29015;2021;2021m01;Magé;3302502;Baixada Fluminense;2
29016;2021;2021m01;Magé;3302502;Baixada Fluminense;1
29017;2021;2021m01;Guapimirim;3301850;Baixada Fluminense;0
29018;2021;2021m01;Tanguá;3305752;Interior;0
29019;2021;2021m01;Itaboraí;3301900;Interior;3
29020;2021;2021m01;São Gonçalo;3304904;Grande Niterói;3
29021;2021;2021m01;São Gonçalo;3304904;Grande Niterói;1
29022;2021;2021m01;São Gonçalo;3304904;Grande Niterói;2
29023;2021;2021m01;São Gonçalo;3304904;Grande Niterói;7
29024;2021;2021m01;Niterói;3303302;Grande Niterói;5
29025;2021;2021m01;Niterói;3303302;Grande Niterói;2
29026;2021;2021m01;Niterói;3303302;Grande Niterói;2
29027;2021;2021m01;Niterói;3303302;Grande Niterói;3
29028;2021;2021m01;Niterói;3303302;Grande Niterói;2
29029;2021;2021m01;Maricá;3302700;Grande Niterói;1
29030;2021;2021m01;Barra do Pirai;3300308;Interior;0
29031;2021;2021m01;Resende;3304201;Interior;0
29032;2021;2021m01;Barra Mansa;3300407;Interior;2
29033;2021;2021m01;Valença;3306107;Interior;0
29034;2021;2021m01;Rio das Flores;3304508;Interior;0
29035;2021;2021m01;Volta Redonda;3306305;Interior;6
29036;2021;2021m01;Piraí;3304003;Interior;0
29037;2021;2021m01;Vassouras;3306206;Interior;0
29038;2021;2021m01;"Miguel Pereira;Paty dos Alferes";9999999;Interior;0
29039;2021;2021m01;Mendes;3302809;Interior;0
29040;2021;2021m01;Engenheiro Paulo de Frontin;3301801;Interior;0
29041;2021;2021m01;Itatiaia;3302254;Interior;0
29042;2021;2021m01;"Porto Real;Quatis";9999992;Interior;0
29043;2021;2021m01;Pinheiral;3303955;Interior;1
29044;2021;2021m01;São José do Vale do Rio Preto;3305158;Interior;0
29045;2021;2021m01;Petrópolis;3303906;Interior;7
29046;2021;2021m01;Petrópolis;3303906;Interior;0
29047;2021;2021m01;Paraíba do Sul;3303708;Interior;0
29048;2021;2021m01;"Comendador Levy Gasparian;Areal;Três Rios";9999991;Interior;0
29049;2021;2021m01;Sapucaia;3305406;Interior;0
29050;2021;2021m01;Teresópolis;3305802;Interior;1
29051;2021;2021m01;Sumidouro;3305703;Interior;0
29052;2021;2021m01;Carmo;3301207;Interior;0
29053;2021;2021m01;Araruama;3300209;Interior;2
29054;2021;2021m01;Rio Bonito;3304300;Interior;0
29055;2021;2021m01;Silva Jardim;3305604;Interior;0
29056;2021;2021m01;Casimiro de Abreu;3301306;Interior;0
29057;2021;2021m01;Conceição de Macabú;3301405;Interior;0
29058;2021;2021m01;Macaé;3302403;Interior;5
29059;2021;2021m01;Saquarema;3305505;Interior;1
29060;2021;2021m01;São Pedro da Aldeia;3305208;Interior;0
29061;2021;2021m01;Cabo Frio;3300704;Interior;6
29062;2021;2021m01;Armação dos Búzios;3300233;Interior;0
29063;2021;2021m01;Rio das Ostras;3304524;Interior;5
29064;2021;2021m01;Iguaba Grande;3301876;Interior;1
29065;2021;2021m01;"Quissamã;Carapebus";9999994;Interior;0
29066;2021;2021m01;Arraial do Cabo;3300258;Interior;0
29067;2021;2021m01;Campos dos Goytacazes;3301009;Interior;0
29068;2021;2021m01;Itaocara;3302106;Interior;1
29069;2021;2021m01;"Santo Antônio de Pádua;Aperibé";9999993;Interior;0
29070;2021;2021m01;Miracema;3303005;Interior;0
29071;2021;2021m01;Laje do Muriaé;3302304;Interior;0
29072;2021;2021m01;Porciúncula;3304102;Interior;0
29073;2021;2021m01;"Natividade;Varre-Sai";9999997;Interior;0
29074;2021;2021m01;São Fidélis;3304805;Interior;0
29075;2021;2021m01;Cambuci;3300902;Interior;0
29076;2021;2021m01;"Itaperuna;São José de Ubá";9999996;Interior;1
29077;2021;2021m01;Bom Jesus de Itabapoana;3300605;Interior;1
29078;2021;2021m01;São João da Barra;3305000;Interior;0
29079;2021;2021m01;Campos dos Goytacazes;3301009;Interior;2
29080;2021;2021m01;São Francisco de Itabapoana;3304755;Interior;0
29081;2021;2021m01;"Cardoso Moreira;Italva";9999995;Interior;0
29082;2021;2021m01;Nova Friburgo;3303401;Interior;3
29083;2021;2021m01;Duas Barras;3301603;Interior;0
29084;2021;2021m01;Cantagalo;3301108;Interior;0
29085;2021;2021m01;"Cordeiro;Macuco";9999998;Interior;0
29086;2021;2021m01;São Sebastião do Alto;3305307;Interior;0
29087;2021;2021m01;Santa Maria Madalena;3304607;Interior;0
29088;2021;2021m01;Trajano de Morais;3305901;Interior;0
29089;2021;2021m01;Bom Jardim;3300506;Interior;0
29090;2021;2021m01;Cachoeiras de Macacu;3300803;Interior;0
29091;2021;2021m01;Mangaratiba;3302601;Interior;1
29092;2021;2021m01;Angra dos Reis;3300100;Interior;4
29093;2021;2021m01;Paraty;3303807;Interior;1
29094;2021;2021m01;Rio Claro;3304409;Interior;0
29095;2021;2021m02;Rio de Janeiro;3304557;Capital;2
29096;2021;2021m02;Rio de Janeiro;3304557;Capital;0
29097;2021;2021m02;Rio de Janeiro;3304557;Capital;3
29098;2021;2021m02;Rio de Janeiro;3304557;Capital;4
29099;2021;2021m02;Rio de Janeiro;3304557;Capital;1
29100;2021;2021m02;Rio de Janeiro;3304557;Capital;6
29101;2021;2021m02;Rio de Janeiro;3304557;Capital;8
29102;2021;2021m02;Rio de Janeiro;3304557;Capital;0
29103;2021;2021m02;Rio de Janeiro;3304557;Capital;7
29104;2021;2021m02;Rio de Janeiro;3304557;Capital;3
29105;2021;2021m02;Rio de Janeiro;3304557;Capital;8
29106;2021;2021m02;Rio de Janeiro;3304557;Capital;4
29107;2021;2021m02;Rio de Janeiro;3304557;Capital;6
29108;2021;2021m02;Rio de Janeiro;3304557;Capital;1
29109;2021;2021m02;Rio de Janeiro;3304557;Capital;3
29110;2021;2021m02;Rio de Janeiro;3304557;Capital;9
29111;2021;2021m02;Rio de Janeiro;3304557;Capital;2
29112;2021;2021m02;Rio de Janeiro;3304557;Capital;9
29113;2021;2021m02;Rio de Janeiro;3304557;Capital;1
